,1,2,3,Page Level 4,Page Layout,Existing / Additional Page ?,Inspiration / Current URL (if existing page),Who should write the content?,Notes,Target Keyword,Search Volume,KW Density ,+KWs,Old H1,New Header (H1),Old Title,New Title,Chars (50-65),URL,Old Metas,New Meta Description,Chars (130-160),Type of Content ,Notes,"Original URL 
(if rewritten) ",Document Link,Date Published ,New URL ,Notes,PSD,Des. URL,Notes,Dev. URL,map_id,map_data,meta_tag,H1_tag,Extracted Text,Meta_Link,H1_Link,H1_id,H1_com,Meta_id,Meta_com,H1_Updated_DB,Meta_Updated_DB
329,,,Email Virus - Complete Guide to Email Viruses & Best Practices,,,Existing Page,https://guardiandigital.com/resources/must-read-blog-posts/complete-guide-to-email-viruses,,,,,,,Complete Guide to Email Viruses & Best Practices to Avoid Infections in 2023,Must Read - Email Virus: Complete Guide to Email Viruses & Best Practices,Email Virus - Complete Guide to Email Viruses & Best Practices,Complete Guide to Email Viruses & Best Practices,48,https://guardiandigital.com/resources/must-read-blog-posts/complete-guide-to-email-viruses,"Complete Guide to Email Viruses & Best Practices to Avoid Infections - Email viruses are extremely prevalent and can compromise sensitive information, destroy data, harm hardware and waste copious amounts of time, resources and energy.","Email viruses are commonplace yet malicious, and can cause significant harm to your company's network. Here's a comprehensive guide on how to avoid them.",153,,,,,,,,,,,,331,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,complete-guide-to-email-viruses,index.php?option=com_content&view=article&id=210,index.php?option=com_content&view=article&id=210,210,w5zxq_content,210,w5zxq_content,True,True
330,,,Demystifying Phishing Attacks: How to Protect Yourself in 2023,,,Existing Page,https://guardiandigital.com/resources/must-read-blog-posts/demystifying-phishing-attacks,,,,,,,Demystifying Phishing Attacks: How to Protect Yourself in 2023,Demystifying Phishing Attacks: How to Protect Yourself in 2023,Demystifying Phishing Attacks: How to Protect Yourself in 2024,Demystifying Phishing Attacks: Protect Yourself in 2023,55,https://guardiandigital.com/resources/must-read-blog-posts/demystifying-phishing-attacks,"Demystifying Phishing Attacks: How to Protect Yourself in 2023 - The attack often results in serious consequences for its victims, including loss of revenue, reputation, and even forcing some businesses to close permanently. In 2023, phishing is still on the rise, putting businesses and their employees at risk. This article will discuss why phishing is still...",A phishing attack is a deceptive form of cyberattack that can compromise sensitive data. Here's how to protect your company against them in 2023.,145,,,,,,,,,,,,332,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,demystifying-phishing-attacks,index.php?option=com_content&view=article&id=209,index.php?option=com_content&view=article&id=209,209,w5zxq_content,209,w5zxq_content,True,True
331,,,Shortcomings of Endpoint Security in Securing Business Email,,,Existing Page,https://guardiandigital.com/resources/must-read-blog-posts/endpoint-security-in-securing-business-email,,,,,,,Shortcomings of Endpoint Security in Securing Business Email,Must Read - Shortcomings of Endpoint Security in Securing Business Email,Shortcomings of Endpoint Security in Securing Business Email -.,Shortcomings of Endpoint Security in Securing Business Email,60,https://guardiandigital.com/resources/must-read-blog-posts/endpoint-security-in-securing-business-email,Shortcomings of Endpoint Security in Securing Business Email - Companies are increasingly acknowledging that they have too much to lose in a successful attack to rely solely on endpoint protection.,"One in five businesses is the victim of hacking daily, despite endpoint protection. Here are the limitations of endpoint security in  business email. ",150,,,,,,,,,,,,333,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,endpoint-security-in-securing-business-email,index.php?option=com_content&view=article&id=211,index.php?option=com_content&view=article&id=211,211,w5zxq_content,211,w5zxq_content,True,True
332,,,How Phishing Emails Bypass Microsoft 365 Default Security,,,Existing Page,https://guardiandigital.com/resources/must-read-blog-posts/how-phishing-emails-bypass-microsoft-365-default-security,,,,,,,How Phishing Emails Bypass Microsoft 365 Default Security,Must Read - How Phishing Emails Bypass Microsoft 365 Default Security,How Phishing Emails Bypass Microsoft 365 Default Security.,How Phishing Emails Bypass Microsoft 365 Default Security,57,https://guardiandigital.com/resources/must-read-blog-posts/how-phishing-emails-bypass-microsoft-365-default-security,How Phishing Emails Bypass Microsoft 365 Default Security - The inherent vulnerability of email is evidenced in a report from last year that found that roughly 20% of all phishing emails found were marked as clean by the Microsoft 365 Exchange Online Protection (EOP) and reached the users&#039; inboxes. This article will discuss the limitations of...,Nearly 20% of phishing emails can circumvent Microsoft 365's Exchange Online Protection (EOP). Here are some of the ways it can do this.,136,,,,,,,,,,,,334,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,how-phishing-emails-bypass-microsoft-365-default-security,index.php?option=com_content&view=article&id=334,index.php?option=com_content&view=article&id=334,334,w5zxq_content,334,w5zxq_content,True,True
333,,,Microsoft 365 Email Security Limitations You Should Know in 2023,,,Existing Page,https://guardiandigital.com/resources/must-read-blog-posts/limitations-of-microsoft-365-email-security-how-to-close-these-dangerous-gaps,,,,,,,Microsoft 365 Email Security Limitations You Should Know in 2023,Must Read - Microsoft 365 Email Security Limitations You Should Know in 2023,Microsoft 365 Email Security Limitations You Should Know in 2024,Microsoft 365 -  2023 Email Security Limitations,48,https://guardiandigital.com/resources/must-read-blog-posts/limitations-of-microsoft-365-email-security-how-to-close-these-dangerous-gaps,Microsoft 365 Email Security Limitations You Should Know - Watch: Quick Overview of Microsoft 365 Email Security Gaps Native Capabilities of Microsoft 365 Email Security Are Limited Be Wary of Critical Microsoft 365 Email Security Gaps Watch for critical email security gaps in Microsoft 365 that ca,20% of phishing emails can circumvent Microsoft 365's Exchange Online Protection (EOP). Here are some of its major limitations you should know in 2023. ,152,,,,,,,,,,,,335,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,limitations-of-microsoft-365-email-security-how-to-close-these-dangerous-gaps,index.php?option=com_content&view=article&id=208,index.php?option=com_content&view=article&id=208,208,w5zxq_content,208,w5zxq_content,True,True
334,,,Microsoft 365 Email Security Limitations You Should Know in 2023,,,Existing Page,https://guardiandigital.com//resources/blog/limitations-in-microsoft-365-email-protection,,redirect to https://guardiandigital.com/resources/must-read-blog-posts/limitations-of-microsoft-365-email-security-how-to-close-these-dangerous-gaps,,,,,Microsoft 365 Email Security Limitations You Should Know in 2023,Microsoft 365 Email Security Limitations You Should Know in 2023,Limitations in Native Capabilities of Office 365 Email Protect.,Microsoft 365 Email Security Limitations You Should Know in 2023,,https://guardiandigital.com//resources/blog/limitations-in-microsoft-365-email-protection,"Microsoft 365 Email Security Limitations You Should Know in 2023 - Despite the existing email protection provided by Microsoft Exchange Online Protection (EOP) in Microsoft 365, 83% of users have experienced an email data breach over the past year. Time is of the essence when attempting to detect, respond and recover from threats. For example, companies that...",,,,,,,,,,,,,,336,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,limitations-in-microsoft-365-email-protection,index.php?option=com_content&view=article&id=177,index.php?option=com_content&view=article&id=177,177,w5zxq_content,177,w5zxq_content,True,True
335,,,What You Need to Know to Shield Your Business from Ransomware,,,Existing Page,https://guardiandigital.com/resources/must-read-blog-posts/you-need-to-know-to-shield-your-business-from-ransomware,,,,,,,What You Need to Know to Shield Your Business from Ransomware,Must Read - What You Need to Know to Shield Your Business from Ransomware,What You Need to Know to Shield Your Business from Ransomware,Shielding Your Business from Ransomware: Key Insights,53,https://guardiandigital.com/resources/must-read-blog-posts/you-need-to-know-to-shield-your-business-from-ransomware,"What You Need to Know to Shield Your Business from Ransomware - While ransomware is a serious threat to all businesses, these devastating attacks can be prevented with the proper tools in place. This article will detail everything you need to know about ransomware and ransomware protection to safeguard your users, your key assets and your reputation. Watch:...","Ransomware poses a major threat to businesses. However, there are tools and methods you can employ to shield your business from ransomware.",139,,,,,,,,,,,,337,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,you-need-to-know-to-shield-your-business-from-ransomware,index.php?option=com_content&view=article&id=212,index.php?option=com_content&view=article&id=212,212,w5zxq_content,212,w5zxq_content,True,True
336,x,Frequently Asked Questions,,,,Existing Page,https://guardiandigital.com/resources/faq,,,Email Security FAQ,,,,Frequently Asked Questions,Email Security FAQs,Frequently Asked Email Security Questions - Guardian Digital.,Email Security FAQs - Guardian Digital,38,https://guardiandigital.com/resources/faq,"What you need to know about email security, available solutions, types of threats & how to prevent from email attacks.",The concept of email security and Cyber Attacks can be complex. We've listed down some email security FAQs to help address your most pressing questions. ,153,,,,,,,,,,,,338,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",False,False,faq,,,,,,,False,False
337,,,Can I get ransomware by opening an email?,,,Existing Page,https://guardiandigital.com/resources/faq/can-i-get-ransomware-by-opening-email,,,Can I get ransomware by opening an email?,,,,Frequently Asked Questions,Frequently Asked Question - Can I get ransomware by opening an email?,Can I get ransomware by opening an email? - Guardian Digital.,Can I get ransomware by opening an email?,41,https://guardiandigital.com/resources/faq/can-i-get-ransomware-by-opening-email,"Can I get ransomware by opening an email? - Just opening an email to view it is safe now – although attachments &amp; links in the email can still be dangerous to open. Phishing is one of the most common methods of delivering ransomware. When a user downloads a malicious attachment within a phishing email which contains ransomware, all of...",We've listed down some email security FAQs to help address your most pressing questions. Find out if you can get ransomware by opening an email. ,145,,,,,,,,,,,,339,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,can-i-get-ransomware-by-opening-email,index.php?option=com_content&view=article&id=105,index.php?option=com_content&view=article&id=105,105,w5zxq_content,105,w5zxq_content,True,True
338,,,Can you get a virus from opening an email?,,,Existing Page,https://guardiandigital.com/resources/faq/can-you-get-virus-from-opening-email,,,Can you get a virus from opening an email?,,,,Frequently Asked Questions,Frequently Asked Question - Can you get a virus from opening an email?,Can you get a virus from opening an email? - Guardian Digital.,Can you get a virus from opening an email?,42,https://guardiandigital.com/resources/faq/can-you-get-virus-from-opening-email,"Can you get a virus from opening an email? - Email viruses - which account for the majority of computer viruses - are activated when a user either clicks on a malicious link, downloads a malicious attachment or interacts in some other way with the body of an infected email and not just open email. Is it really safe to open an email &amp;...",We've listed down some email security FAQs to help address your most pressing questions. Find out if you can get a virus from opening an email. ,144,,,,,,,,,,,,340,"['Articles (Content)', 'w5zxq_content - `title`', 'w5zxq_content - `metadesc`']",True,True,can-you-get-virus-from-opening-email,index.php?option=com_content&view=article&id=90,index.php?option=com_content&view=article&id=90,90,w5zxq_content,90,w5zxq_content,True,True
